"ID","price","carat","depth","table","continent"
5022,3746,0.91,63.3,54,1
33766,840,0.5,60.7,61,1
40038,1111,0.52,61.7,58,1
35754,911,0.46,63.4,68,1
7561,4250,1.1,61.9,56,0
47093,1825,0.53,61.1,56,1
26498,16104,1.52,60.4,59,0
28137,664,0.36,60.6,56,0
7015,4158,0.9,63.2,56,1
39310,1069,0.5,64.7,60,1
910,2878,0.79,59.7,58,1
42374,1304,0.5,62,55,1
32438,792,0.43,61.6,57,1
13175,5446,1.31,63.6,55.1,0
40812,1170,0.54,60,59,1
16953,6772,1.15,62.8,54,1
18374,616,0.3,62.3,56,1
33022,814,0.3,61.7,57,1
29759,709,0.3,62,56,1
12946,5386,1.01,60.8,57,1
40511,1144,0.45,58.6,62.2,0
24208,12394,1.69,60.4,59,0
1622,3014,0.78,62.7,55,1
16440,6564,2.22,70.1,55,1
8158,4360,0.91,61,57,1
48629,2001,0.77,61.2,56,0
4904,3723,0.91,61.1,58,1
15392,6166,1.04,59.6,62,1
16248,6499,1.01,62.3,59,1
39642,1085,0.41,62.3,58,1
32833,806,0.32,62.2,59,1
8127,4354,1.1,62.1,58,1
45060,1641,0.59,59.1,61,0
46308,526,0.3,62.9,57,1
51422,2372,0.75,63,58,0
49908,2180,0.75,59.1,58,1
49516,2122,0.75,62.5,58,1
47464,1857,0.5,60.2,57,0
30355,728,0.33,63.1,55,1
44953,1635,0.5,62.4,55,1
38152,1013,0.45,61.7,59,1
36076,924,0.4,62.5,61,1
49455,2111,0.7,61.6,61,1
29917,713,0.33,61.9,55,0
13923,5666,1.01,67.8,59,1
43384,1410,0.5,59.3,59,1
50309,544,0.31,62.4,57,0
33154,816,0.31,59.5,60,1
9973,4702,1,62.7,59,0
2015,3104,0.71,63.3,58,1
30933,449,0.24,61.3,57,1
38730,1043,0.4,62.3,54,1
6593,4079,1.01,63.5,58,0
18999,7821,1.07,61.3,57,1
1651,3018,0.77,62.4,59,0
21456,9555,1.05,61.4,56,1
36390,942,0.31,62.7,58,1
38516,1033,0.36,62,54,1
26642,16422,2.03,59.9,59,0
46603,1786,0.54,60.4,60,0
18683,7639,1.36,63.8,55,1
11462,5010,1.11,62,56,0
3361,405,0.3,61.2,58,1
40837,1172,0.4,61.7,56,0
29620,439,0.3,60.4,59,0
42230,1290,0.39,58,61,1
23177,11189,1.5,58.4,58,1
17474,7015,1.04,61.4,57,1
9915,4689,1.13,61.2,59,0
42152,1282,0.5,62.2,55,1
19135,7900,1.01,60.4,58,1
28374,668,0.34,62.2,53.5,1
18297,7437,1.54,63.3,60,0
10788,4860,0.91,64.9,54,0
17260,6909,1.02,59.8,61,1
53897,2751,0.83,62.4,54,1
12094,5163,1.04,61.6,55,1
37024,965,0.33,61.9,58,0
10114,4718,1.02,63.2,59,1
35237,894,0.39,60.9,56,0
51403,2369,0.56,61.6,57,0
53138,2620,0.72,59.7,61,0
36586,946,0.33,61.9,55,1
4728,572,0.33,63.2,58,1
27307,17805,2.09,60.6,59,1
5843,3920,1,60.2,61,0
28920,684,0.3,63.8,56,1
4498,3629,0.9,62.8,57,1
36618,477,0.32,59.8,57,1
50393,2253,0.76,61.6,57,1
30839,743,0.33,61.4,57,0
17792,7168,1,60.7,57,0
27802,649,0.37,61.5,56,1
41347,1217,0.4,60,58,0
22037,628,0.31,59.7,61,0
3599,3425,0.9,63.5,62,1
53442,2674,0.7,59.1,62,0
48153,1941,0.56,61.4,56,1
14260,5775,1,61.4,58,1
938,2885,0.77,61.5,55,0
7326,4209,0.9,61.3,60,0
21131,9292,1.73,62,58,0
26095,15335,2.01,61.5,62,1
45406,1668,0.52,61.6,58,1
11633,5051,1,63.1,57,0
37274,482,0.26,62.2,55,1
53301,552,0.3,62.8,59,1
3581,3421,1.01,63,60,0
30837,743,0.33,60,61,1
4222,3569,0.97,62.4,55,1
13790,5621,1,62.2,58,0
51770,2409,0.7,58.7,60,1
38884,1050,0.4,62.4,59,1
1117,2917,0.93,62,57,1
1221,2939,0.8,59.9,58,1
29862,710,0.3,60.8,57,1
50269,2238,0.55,60.8,55,0
19058,7840,1.5,62.8,62,1
10058,591,0.31,61.8,53,0
32124,784,0.47,62.4,55,0
49870,2175,0.53,61.4,57,0
19307,8020,1.1,61.5,57,1
21601,9700,1.52,61.8,57,1
42364,1303,0.53,61.2,54,0
32848,807,0.4,62.3,57,1
52081,2456,0.78,62.3,55,1
27588,18430,1.74,62,57,0
13089,5418,1.29,61,57,1
12614,5291,1.14,62.3,59,0
40110,1114,0.32,60.9,57,0
48370,1963,0.71,62.4,59,1
16164,6459,1.22,62.3,54,0
2318,3167,0.7,62.6,55,0
21487,9581,1.22,61.5,56,0
23185,11192,1.61,61.2,55,0
31905,776,0.3,62.2,59,0
36746,954,0.4,60.5,63,0
51030,2329,0.71,62,56,0
21172,9331,1.2,62.9,57,0
51074,2333,0.96,58.6,64,0
10722,593,0.31,62.9,54,0
53728,2721,0.78,66.9,57,0
40567,1151,0.52,61.4,57,0
37040,967,0.38,63.3,58,1
36720,954,0.41,62.2,58,1
1655,3020,0.71,60.4,53,0
28968,435,0.31,62.3,60,0
34519,868,0.3,62.4,56,0
21070,9245,1.03,62,56,1
45720,1698,0.55,61.2,55,1
2263,3153,0.92,62,64,0
53667,2708,0.81,62.1,56,0
2756,3250,0.72,61.1,58,0
9828,4672,1.01,62.2,60,0
45230,1657,0.46,62.6,55,1
6170,3992,0.9,59.3,59,0
6392,4037,0.77,59.4,59,0
36614,477,0.32,62.5,58,0
25354,642,0.28,59.1,59,1
3397,567,0.32,62,54.9,0
41313,1213,0.41,61.8,54,0
5939,3945,0.9,62.9,56,1
47381,1847,0.54,62,56,0
19201,7950,1.56,58.8,59,1
28551,675,0.3,61,58,0
51719,2401,0.7,62.2,59,0
14831,5974,1.55,61.6,58,0
9855,4678,0.9,61.9,57,1
6425,4044,0.9,60.6,60,0
3070,3312,0.8,62.7,59,1
48203,1948,0.53,62.2,54,1
17363,6968,1.02,62,55,0
27292,17760,2,62.3,57,1
2186,3136,1,61.3,57,0
44766,1621,0.55,61.6,56,0
52302,548,0.23,61.7,55,1
46101,1741,0.55,62.2,54,1
18092,7313,1.23,62.5,56,0
39584,1082,0.37,59.1,60,0
46874,1813,0.53,61.4,56,1
53501,2685,0.71,63.5,57,0
25874,14968,2.01,62.8,59,1
6326,4029,0.71,61.2,57,1
29279,698,0.31,61.6,57,1
45614,1691,0.69,65.4,63,1
34487,867,0.43,61.1,59,0
13763,5610,1.1,61.6,56,0
42490,1319,0.31,61,57,0
4089,3534,0.9,60.6,61,0
37393,982,0.5,62,55,0
19126,7891,1.51,63.1,56,1
28647,435,0.29,61.8,56,0
27236,17605,1.72,59.4,60,1
39665,1087,0.42,60.1,61,1
45741,1700,0.55,61.9,55,1
18370,616,0.39,61,62,0
11710,596,0.34,62,59,1
46072,1736,0.63,60.9,56,1
8495,4419,0.9,61.9,62,0
15543,6229,1.03,60.3,56,1
39009,1056,0.4,61.5,55,0
25298,13953,1.25,60.3,58,0
3586,3422,0.81,61.5,57,0
3030,3309,1.01,63.2,58,1
11036,4920,1.09,63.6,56,1
32100,781,0.33,60.6,57,1
15621,6267,1,63.3,55,1
7562,4250,0.93,60.5,57,1
49822,2167,0.61,61.9,56,0
10306,4761,1.09,59.6,61,1
18286,7429,1.34,60.2,56,0
9351,4584,0.9,59.9,57,0
45366,1665,0.4,61.1,56,1
41058,1190,0.52,62.6,58,1
7977,4324,0.9,60.7,57,1
32626,458,0.23,61.4,55,1
49738,2155,0.59,62.5,57,0
34287,468,0.26,62.4,58,0
19826,8393,1.07,62.4,54,1
24596,12907,1.53,62.8,57,0
53861,2743,0.71,60.9,59,0
6808,4117,0.9,64.4,60,0
44468,1593,0.5,59.9,58,0
4355,3603,1.04,59.6,57,0
17430,6987,1.5,62.5,58,0
43090,1381,0.54,61.5,56,0
23998,12156,1.56,61.5,58,0
17463,7002,1.21,62.7,56,0
20428,8780,2.01,63.8,57,0
9304,4573,1.03,63.5,53,0
29849,710,0.3,61.7,58,1
24798,13178,1.56,61.9,58,1
20175,8627,1.5,65.5,58,1
17809,7177,1.04,63.8,57,0
43032,1373,0.5,65.9,57,1
35076,886,0.3,62,58,1
36589,946,0.33,61,56,1
23364,423,0.23,62.6,57,0
48264,1955,0.46,62.5,53,0
4022,3521,0.93,60.9,57,1
5283,3798,0.9,59.5,62,1
26292,15788,1.5,62,57,1
21437,9541,1.21,60.8,59,1
35599,907,0.31,62.2,56,1
44862,1628,0.51,60.7,56,1
15741,6296,1,60.8,55,0
46052,1732,0.54,62.6,55,1
21716,628,0.28,60.2,58,1
1997,3097,0.53,61.6,55,0
31518,765,0.34,61.4,55,0
37930,485,0.3,61.9,60,1
48514,1984,0.58,61.1,57,0
18076,7303,1.01,62.2,62,0
26807,16689,2.22,61.8,59,1
37226,975,0.4,59.3,59,0
38861,1050,0.4,61.1,56,0
13571,5555,1,61.7,57,0
47759,1893,0.5,59.8,58,0
13002,5405,1.22,60.1,58,1
16086,6425,1.01,62.1,58,0
19127,7893,1.39,62.2,57,1
4659,3669,1.12,64.6,57,1
26076,15303,1.51,60.9,58,0
38051,1012,0.31,62,59,0
35769,912,0.4,61.1,56,1
1464,2980,0.64,58.6,61,1
46213,1751,0.51,61.8,55,0
5365,3816,0.91,62.2,57,0
39691,1088,0.4,62.4,57,0
44406,1585,0.53,61.4,55,1
27963,658,0.3,62.4,56,0
29737,708,0.32,62,54,1
19168,7923,1.08,61,57,1
32964,461,0.3,62.5,57,0
23711,632,0.31,61.1,56,1
33434,828,0.32,62.1,55,0
35289,473,0.3,60.9,61,0
32323,789,0.36,59.8,62,1
41588,389,0.3,61.9,54,0
20869,9088,1.41,63.8,60,1
37212,974,0.34,61.9,55,0
22442,10471,1.59,62.9,56,0
5121,3762,0.91,62.7,56,1
14810,5963,1.36,62.7,58,0
37770,999,0.41,62.1,58,1
9446,4593,0.9,61.9,57,0
29013,686,0.34,61.4,58,0
28844,683,0.41,62.9,55,1
36279,477,0.34,62.9,56,0
9370,589,0.32,58.3,58,0
44886,1629,0.5,62.2,56,1
46868,1813,0.53,62.1,57,0
24664,13007,2.1,65.2,56,0
42574,1327,0.5,60.3,66,0
51620,2396,0.72,62.9,58,1
27010,17126,2.01,59.9,60,0
36550,945,0.4,60.9,56,0
11714,596,0.34,61.8,56,0
894,2874,0.7,62.4,56,1
45645,525,0.25,62.1,56,1
3840,3473,0.9,64.9,57,1
7770,4284,0.81,62.3,58,1
48994,2048,0.7,65.5,57,1
27394,17952,2.04,63,58,0
52337,2497,0.72,61.8,61,0
24999,13515,1.51,62.4,59,1
16070,6416,1.02,60.4,57,0
13107,5426,1.02,61.7,58,1
7176,4185,1.01,61.8,58,1
6133,3985,1.39,62.6,57,0
51950,2441,0.71,63.1,59,1
3463,3391,0.72,61.4,56,1
22082,10100,1.22,62.3,57,0
16027,608,0.3,60.5,60,0
14403,5817,1.06,59.4,57,0
6935,4140,0.8,61.6,57,0
16551,6612,1.02,59.2,58,1
22306,10349,1.54,63.6,60,0
32556,800,0.32,61.2,57,0
41295,1211,0.34,61.7,56,1
4911,3724,0.9,61.6,56,1
6634,4088,1,58.6,59,1
47039,1819,0.55,61,58,0
35984,921,0.39,60.4,56,0
5582,3864,0.78,62.2,55,1
52341,2498,0.71,61.9,59,0
25953,15126,2.01,60.3,59,0
39131,1061,0.41,61.6,58,1
52066,2453,0.7,62.6,57,1
38912,1052,0.33,61.6,55,1
28074,661,0.3,61.8,56,0
13502,5540,1.21,61.2,59,1
33501,828,0.32,62.8,53,1
16921,6754,1.41,62.7,56,0
19912,8457,1.24,60.4,57,0
26721,645,0.32,61,61,0
21866,9930,1.01,61.7,60,0
45882,1718,0.59,61.8,56,0
28360,667,0.4,62.3,54,1
9670,4645,1.02,62,59,0
24388,638,0.41,62.3,61,0
12718,599,0.32,61.8,54,1
18815,7702,1.4,59.2,60,0
2686,3243,0.81,61.9,58,1
30311,726,0.34,62.1,56,1
38859,1050,0.4,60.4,61,1
17246,6902,1.03,62,57,1
8052,583,0.23,61.4,56,0
19894,8442,1.2,62.8,59,0
22983,11032,1.71,61.3,58,0
2885,3280,1.01,65.5,58,1
12158,5176,0.91,62,55,0
34222,855,0.38,59.5,62,0
13500,5539,0.7,61.1,55,0
28216,666,0.38,62.4,59,0
24033,633,0.4,61.5,58,1
36510,945,0.35,61.8,54,1
26921,16945,2.03,62.7,57,1
37408,983,0.46,61.6,54,1
12606,5288,1.01,62.9,59,1
43474,1419,0.41,62.1,54,1
11572,5037,1.03,61.9,56,1
22972,11020,1.74,58.7,60,0
4187,3558,0.95,60.6,57,1
11724,596,0.34,61.1,55,0
7370,4221,1.01,63.2,58,1
17530,7056,1.5,64.7,59,0
50127,2211,0.47,60.6,60,0
669,2846,0.77,62.9,59,1
46658,1787,0.51,61.6,56,0
12215,5194,1.06,61.4,55,0
6004,3959,1.01,62.7,59,1
44134,1561,0.59,62.4,58,0
26848,16778,2.01,62.8,58,1
30662,737,0.4,61.8,56,1
49269,2089,0.7,62.6,56,1
40297,1125,0.4,62.2,56,0
30827,743,0.33,62.1,56,0
39250,1068,0.41,62.4,53,0
24992,13502,2.02,66.3,57,0
31210,756,0.32,61.5,56,1
11978,5141,0.9,61.6,57,0
27430,18034,2.25,62.8,59,0
8737,4462,1.02,64.6,61,1
14069,605,0.3,62.8,56,0
20288,8706,1.51,62.6,63,0
34609,470,0.27,60.2,57,1
8970,4504,0.76,59.6,58,1
28177,666,0.3,58,62,1
39403,1076,0.41,61.3,56,1
41475,1231,0.5,62.5,58,0
24234,12432,1.57,61.1,55,1
52017,2445,0.7,60.8,60,0
26696,429,0.31,61.7,55.1,1
37443,984,0.51,63.1,56,0
18138,7345,1.4,59.9,60,0
32079,781,0.33,61.8,56,1
22225,10281,1.63,59.4,59,0
3255,3357,0.82,62.1,57,1
53461,2677,0.92,63.8,57,1
14152,5741,1.01,63,58,1
44763,1621,0.52,59.5,58,1
33301,826,0.31,59,59,0
22135,10165,1.7,62.9,58,1
13400,602,0.32,63,57,0
21346,9489,1.27,61.9,57,0
53500,2684,0.74,62.9,57,0
5712,575,0.25,60.4,59,1
29465,702,0.4,59.3,59,1
29392,698,0.31,63.2,59,0
52511,2527,0.6,61.9,54.9,0
11151,4943,1.07,59.7,58,0
13792,5622,1.19,58.8,60,0
16554,6613,1.01,62.2,53,0
30315,726,0.43,59.8,59,0
9372,589,0.32,61.3,60,0
33655,834,0.41,62.8,56,0
29191,694,0.4,61.9,57,1
33824,842,0.32,62,57,0
37471,984,0.42,60.5,59,1
45459,1675,0.5,62.2,58,1
47951,1917,0.5,64.8,58,1
36985,963,0.5,63.3,60,1
2338,3170,0.74,61.7,56,1
40317,1125,0.4,62.2,55,0
14343,5807,1.22,60.2,58,1
29498,702,0.32,61,59,0
51141,2342,0.71,62.8,56,1
42919,1363,0.53,63.8,56,0
51111,2337,0.7,59.7,64,1
36164,929,0.38,62.3,53.6,1
19470,8110,1.52,62,59,0
4700,3677,0.9,62.2,57,1
27293,17760,2,62.6,56,0
5461,3833,1,68.2,60,0
43769,1439,0.54,62.6,58,0
39961,1105,0.5,64.1,57,0
29753,709,0.45,61.9,54,0
34751,876,0.41,62,59,0
40032,1110,0.41,62.1,55,1
35828,915,0.41,60,57,0
52289,2494,0.58,62.2,61,0
49412,2106,0.7,62.5,57,0
51129,2340,0.72,62.4,53,0
25946,15110,2.13,59.6,59,1
2227,3145,0.9,65.4,57,1
25968,15153,1.5,62.3,58,0
16063,6416,1.01,62.8,59,0
14013,5701,1.01,63.2,57,1
2213,3142,1,68.3,54,0
47229,1840,0.55,60.9,57,1
3652,3438,0.73,60.8,56,1
3842,3473,0.9,64.5,61,0
37097,969,0.41,62.9,57,0
27331,17882,2.02,61.7,57,1
46120,1743,0.52,61.3,56,1
20433,8788,1.12,60.8,58,0
21782,9850,2.05,62.1,59,1
23628,11651,1.54,61.5,56,1
839,2867,0.8,61.3,57,0
6165,3991,1,59,61,0
3998,3517,0.76,63.4,58,0
35199,891,0.43,61.8,60.7,0
18931,7778,1.03,62.4,58,1
49445,2110,0.7,61.6,53,0
47189,1837,0.59,62.8,58,1
17426,6982,1.08,62.7,56,1
51332,2362,0.7,61.6,58,0
37320,979,0.35,60.2,55,1
53119,2617,0.81,63.8,58,1
692,2852,0.73,62.7,55,1
29005,686,0.34,62.9,55,1
3755,3455,1.02,60.4,62,1
45680,1695,0.5,61.3,55,0
11198,4958,1.02,60,58,0
47280,1845,0.55,62.4,56,1
3302,3368,0.9,62.6,56,0
42001,1265,0.59,62.4,58,1
30114,720,0.32,61.8,55,1
10598,4824,1,63.9,60,1
33506,828,0.32,62.5,60,0
40553,1151,0.41,62.2,54,1
51694,2399,0.76,61.8,57,1
11096,4928,1.1,62,59,0
2908,3284,0.52,61.5,55,0
47333,530,0.23,60.9,58,0
7575,4253,0.9,63.3,57,0
1375,2966,0.75,61.2,55,1
27513,18236,2.02,58.8,61,1
20966,9176,1.52,62.1,55,0
1756,3043,0.81,61.3,56,1
18858,7729,1.36,60.6,59,1
29250,697,0.39,60.1,58,1
48457,1975,0.58,61.5,60,0
17416,6976,1.51,63.4,60,1
43737,1438,0.51,62.7,58,1
7199,4189,1.02,62.8,58,0
4570,3648,0.8,62.2,57,1
41813,1250,0.54,61.9,58,0
192,2777,0.7,62.1,55,1
52722,2556,0.61,61.8,56,0
3383,408,0.31,61.4,61,1
52254,2488,0.72,62.5,60,1
36932,478,0.24,59.4,60,0
23244,11255,1.5,61.1,59,0
31933,776,0.3,60.7,58,0
15812,6327,1.3,57.1,63,1
11193,4956,1,61.6,55,0
42491,1319,0.44,61.5,57,0
8125,4353,0.9,64.8,54,0
50908,2318,0.7,64.2,60,1
47722,1887,0.52,60.4,57,1
7,336,0.24,62.3,57,0
777,2859,0.7,59.6,61,1
9300,4572,1.12,62,56,0
50131,2211,0.63,61,61,0
14218,5763,1.23,61.7,57,0
14038,5706,1.09,59.5,58,0
36518,945,0.3,61.6,58,1
29957,445,0.23,61.3,59,1
36964,961,0.41,62.1,60,0
3544,3412,0.73,62.7,53,0
24702,639,0.3,62.5,53.8,1
41337,1215,0.5,59.1,61,1
51132,2340,0.72,61.7,55,0
46756,1800,0.53,61.4,57,0
17504,7037,1.01,61.1,58,1
5840,3919,0.9,63.1,60,0
7970,4323,0.7,61.5,57,1
7403,579,0.33,62.8,54,1
28854,683,0.41,61.4,60,0
28969,435,0.31,61.8,58,0
15761,6301,1.02,62.6,58,1
17241,6897,1.52,63.6,60,1
43273,506,0.3,63.4,57,1
42914,1363,0.41,60.5,57,1
33261,825,0.42,61.3,58,0
12858,5361,1.12,61.1,59,1
28048,660,0.32,61.9,56,1
27201,17514,2.01,62.3,63,0
16833,6713,1.11,62.3,58,0
27988,658,0.3,62.1,59,1
325,2801,1,62.3,58,1
41099,1193,0.4,62,57,1
38106,1013,0.36,60.3,62,0
2690,3246,0.74,60.8,57,1
16412,6552,1.5,63.6,58,0
52637,552,0.24,62.3,58,1
35504,904,0.41,61.8,56,1
33254,825,0.32,61.8,56,1
49578,2132,0.55,62.2,54,1
31529,765,0.34,61.8,56,1
42481,1318,0.43,61.3,56,1
33626,463,0.33,61.3,56,0
435,2815,0.74,61.7,58,0
9252,4560,0.9,63.2,58,0
40145,1116,0.51,61.9,56,0
40242,1124,0.37,60.4,58,1
29285,436,0.25,62.8,57,0
20158,8614,1.5,62.8,55,0
45436,1671,0.58,61.2,55,1
34664,872,0.31,61.6,59,1
19975,8521,1.2,62.4,60,0
33078,814,0.26,60.9,59,0
15057,605,0.3,61.4,57,0
51197,2351,0.73,62.5,55,1
36944,478,0.35,61.5,56,1
10016,4708,1.02,60.3,56,1
7840,4302,1.01,61.5,62,1
41892,1259,0.41,61.7,56,1
37030,965,0.33,62.8,57,1
49952,540,0.3,61.6,62,0
3839,3473,0.9,60.3,64,0
18480,7526,1.05,61,56,1
48221,1949,0.57,62.1,56,1
38030,1010,0.38,61.3,56.2,0
32976,811,0.37,58.9,61,1
681,2850,0.7,60.8,59,0
46097,1740,0.71,63.4,56,0
25024,640,0.3,61.7,55,1
4245,3577,0.84,61.9,61,1
37951,1007,0.41,61.1,58,0
49969,540,0.33,63.1,56,1
34424,863,0.3,60.9,56,1
42741,1343,0.51,61,58,0
25357,642,0.28,60,56,1
4108,3537,0.74,62.1,54,0
24042,633,0.38,61.8,59,0
31170,755,0.41,62.4,58,0
23064,11092,1.5,62.4,59,0
10327,4764,1.07,61.5,57,0
9169,4542,1.27,66,59,1
39546,1080,0.32,61.2,58,0
13030,600,0.23,58.1,63,1
34615,470,0.31,63.8,56,0
35310,473,0.3,59.8,60,1
36959,480,0.28,56,64,0
52437,2513,0.7,62.1,58,0
38546,1033,0.34,62.9,55,1
12929,5381,1.04,63.5,56,0
4811,3701,1.02,59.2,59,1
52574,2536,0.9,65.3,57,0
30199,722,0.42,60,58,1
22764,10786,1.14,61.9,57,1
18047,614,0.35,62,56,1
38342,1020,0.32,62,60,0
26497,16100,2.31,62.1,58,1
51024,2328,0.74,59.6,58,0
20118,8583,1.31,61.5,55,1
6345,4032,0.9,61.6,58,1
18862,7731,1.17,62.6,55,1
9737,4657,1.16,61.5,60.4,1
12415,5236,1.06,60,58,1
15889,6353,1.01,64.6,60,1
2408,3179,0.72,60.8,56,1
47152,1832,0.55,60.3,58,1
33789,842,0.32,60.9,56,1
1614,3012,0.72,60.3,55,1
27572,18394,2.01,61.7,56,1
8987,4508,1.15,62.4,57,0
28413,669,0.29,62,55,1
17027,6797,1.02,62.1,56,0
41300,1211,0.38,62.2,54,1
37412,983,0.38,59.2,60,1
25960,15143,2.03,61.8,56,0
34729,875,0.34,60.3,57,1
48435,1974,0.51,61.7,58,1
50754,2298,0.6,61.8,57,1
35172,891,0.31,61,56,1
43331,1404,0.4,62.8,57,1
28305,432,0.3,63.4,60,1
15,345,0.2,60.2,62,0
37078,969,0.41,62.9,56,0
5274,3797,0.73,61.2,57,1
48536,1987,0.46,61.7,56,0
2761,3250,0.73,59.8,58,0
5075,3750,0.9,65.7,57,1
28887,684,0.3,63,54,0
47617,1881,0.55,62,55,1
13047,601,0.26,62.8,58,1
608,2839,0.7,61.6,54,1
2926,3288,1.01,62.4,59,0
30717,738,0.33,62.1,55,1
43207,1395,0.52,62.3,56,0
40326,1127,0.5,61,57,0
23909,12030,1.5,62.2,58,0
32450,792,0.43,62.3,57,1
13346,5505,1.02,59.8,58,0
34290,468,0.26,63.3,58,0
5961,3950,0.9,62.6,57,1
7356,4215,1.12,60.6,55,0
3428,3384,0.95,64.4,60,1
32101,781,0.33,62.1,56,1
33353,827,0.41,61.9,59,1
37324,979,0.3,61.6,57,1
33732,839,0.39,60.5,56,0
37307,979,0.31,62.1,56,0
21864,9926,1.5,61.5,57,0
11838,5096,1,63,55,1
6372,576,0.32,61.2,58,0
27190,17476,2.01,60.1,60,1
29331,698,0.31,63.2,57,0
11386,596,0.34,61,57,1
39502,1080,0.48,62.3,63,0
22966,11014,1.52,62.4,60,0
10235,4746,1.02,61.8,57,0
3003,3303,0.81,62.1,56,1
24166,12341,2.04,62.2,60,1
35560,906,0.35,62.3,59,0
11017,4916,1.14,62.2,57,0
20475,8816,1.73,63,60,0
44676,1609,0.55,61.8,58,1
34988,880,0.34,63,55,1
7707,4277,1.04,60.9,58,0
5528,3852,0.81,62,56,0
52105,2460,0.8,61,60,1
29803,709,0.3,62.2,58,1
13825,5633,1.04,64.9,58,1
31898,776,0.3,61.3,58,0
24169,12342,1.5,62.8,58,0
22781,10800,1.45,62.2,58,1
18401,7477,1.45,61.9,59,1
44665,523,0.36,61.8,55,0
14688,5925,1.25,62.2,57,1
23611,11638,1.5,61.4,59,0
22919,10959,1.51,64.2,59,0
1871,3071,0.8,62.1,56,1
17396,612,0.32,62.4,54,1
47102,1826,0.7,61.6,57,0
39086,1060,0.51,60.6,57,1
30094,720,0.32,62.9,54,1
53415,2670,0.7,62.6,56,0
12424,5240,1.72,68.5,59,0
39684,1088,0.52,62.4,55,0
13548,5550,1.11,62.4,58,0
43729,1438,0.51,61.1,56,0
9080,4521,1.02,61.4,60,0
46811,1807,0.51,62,59,0
958,2890,0.8,61.5,60,1
11503,5019,0.71,61.7,56,1
5473,3838,0.93,59.3,61,0
49442,2110,0.57,61.3,57,1
14091,5715,1.35,59.8,59,1
14339,5806,1,63.4,57,0
37723,995,0.34,62.1,55,0
12949,5386,1.23,63.6,57,0
32509,798,0.4,58.7,59,1
38986,1053,0.39,58.4,62,1
38258,382,0.3,62.5,57,0
39037,1056,0.37,61.4,55,0
5875,3924,1.04,63.2,58.6,1
32002,777,0.42,62.1,57,1
33932,463,0.33,61.5,57,0
29059,687,0.4,63.2,56,1
32984,811,0.37,63,58,0
48878,2036,0.76,59.3,63,1
23061,11089,1.25,62,59,0
8763,4466,0.9,62.6,57,1
44754,1619,0.51,62.6,57,1
46886,1814,0.7,62.5,62,0
11005,4915,1.2,65.1,58,1
37878,1005,0.42,62.9,57,0
1776,3048,0.72,61.8,56,1
29017,687,0.31,61.5,56,1
24646,12985,2.01,63.5,60,1
50618,400,0.31,61.8,54.1,1
21805,9877,1.53,62,57,0
44308,1579,0.62,61.1,59,0
48762,2016,0.56,58.2,60,1
10849,4872,1.01,62.6,56,0
10263,4751,1.01,61.2,54,0
29381,698,0.31,63.5,55,0
3963,3507,0.81,63.1,58,0
5758,3896,1.04,60.6,59,0
39234,1067,0.38,61.9,60,0
9762,4662,1.11,61.5,59,1
27128,17323,2.04,62.9,54,1
36575,945,0.35,61.3,55,0
4226,3570,0.6,61.6,56,1
25586,14426,1.52,60.6,58,1
31491,765,0.34,61.3,55,0
46940,1815,0.52,61.8,55,0
25809,14812,2.01,61.2,60,0
50295,542,0.31,61.9,56,0
3495,3399,1.01,61.8,62,1
51015,2327,0.71,61.8,58,0
52314,550,0.3,60.9,55,0
41662,1239,0.54,62.2,54,1
4444,3618,0.91,62.6,56,0
49844,2169,0.78,61.1,56,1
27151,17379,2.04,58.3,58,1
37777,999,0.41,59.8,60,0
36920,961,0.41,59.8,57,0
4043,3528,0.84,62.4,60,1
9195,4547,1.02,61.6,56,0
44206,1569,0.61,61.1,56,1
45138,1654,0.53,62.1,55,1
32407,791,0.37,62.4,54,0
15525,6221,1.01,63,60,1
24373,637,0.3,60.4,55,0
47145,1832,0.53,62.4,57,1
37391,982,0.5,62,55,0
32742,802,0.31,62.2,58,1
37007,965,0.33,61.4,59,0
21914,9980,1.02,60.8,58,1
42568,1327,0.54,61.5,55,0
14895,5997,1.21,62.2,60,1
50521,2273,0.53,62.1,53.2,1
1937,3084,0.75,62.6,58,0
14943,6019,1.2,62.9,56,0
41934,1263,0.4,61.1,59,1
21440,9542,1.42,63.7,57,1
41482,1232,0.39,59.7,58,0
25259,13885,2.26,61.1,57,0
37343,982,0.31,62.4,56,1
26259,15716,2.06,60.8,60,0
17496,7032,1.01,60.4,58,0
28206,666,0.38,59.5,62,0
21624,9714,1.76,61.2,55,1
23871,11965,1.77,60.3,59,0
41161,1200,0.38,61.9,54,0
35552,906,0.35,61.9,58,1
9362,589,0.32,62.8,56,0
6613,4082,0.72,61,55,0
15018,6048,1,60.6,60,0
16576,6619,1.2,61.7,56,0
35183,891,0.31,62,54,0
3859,3478,0.72,61.8,56,1
6443,4047,1.01,63.7,56,1
40637,1153,0.41,62.3,59,1
52336,2497,0.74,62.5,54,0
9625,4637,1.2,63.3,56,0
52796,2569,0.7,59.1,62,1
51101,2336,0.56,62.1,55.6,1
52182,2476,0.72,62,57,1
12110,5166,1.01,61.6,59,0
31528,765,0.34,61.9,59,0
34803,877,0.31,62.1,57,0
34147,854,0.33,62.2,54,1
47841,1908,0.53,60,57,1
